,cell_name,cell_fate,cell_hours_at_fate,sister_name,sister_fate,sister_hours_at_fate,coinciding_fate,hours_difference_to_fate,memory,treatment
11677,1q-1.1.2.1.1.2.1.2.1.1,migration,1.0,1q-1.1.2.1.1.2.1.2.1.2,migration,1.0,True,0.0,0.9,Control
11678,1q-1.1.2.1.1.2.1.2.2.1,migration,2.0,1q-1.1.2.1.1.2.1.2.2.2,migration,2.0,True,0.0,0.9,Control
11679,1q-1.1.2.1.1.2.2.1,division,17.0,1q-1.1.2.1.1.2.2.2,division,17.0,True,0.0,0.9,Control
11680,1q-1.1.2.1.1.2.2.1.1,migration,13.0,1q-1.1.2.1.1.2.2.1.2,migration,13.0,True,0.0,0.9,Control
11681,1q-1.1.2.1.1.2.2.2.1,migration,13.0,1q-1.1.2.1.1.2.2.2.2,migration,13.0,True,0.0,0.9,Control
11682,1q-1.1.2.1.2.1,division,15.0,1q-1.1.2.1.2.2,division,15.0,True,0.0,0.9,Control
11683,1q-1.1.2.1.2.1.1,division,16.0,1q-1.1.2.1.2.1.2,division,14.0,True,2.0,0.9,Control
11684,1q-1.1.2.1.2.1.1.1,division,16.0,1q-1.1.2.1.2.1.1.2,division,17.0,True,1.0,0.9,Control
11685,1q-1.1.2.1.2.1.1.1.1,migration,15.0,1q-1.1.2.1.2.1.1.1.2,migration,15.0,True,0.0,0.9,Control
11686,1q-1.1.2.1.2.1.1.2.1,migration,14.0,1q-1.1.2.1.2.1.1.2.2,migration,14.0,True,0.0,0.9,Control
11687,1q-1.1.2.1.2.1.2.1,division,13.0,1q-1.1.2.1.2.1.2.2,division,14.0,True,1.0,0.9,Control
11688,1q-1.1.2.1.2.1.2.1.1,division,14.0,1q-1.1.2.1.2.1.2.1.2,division,14.0,True,0.0,0.9,Control
11689,1q-1.1.2.1.2.1.2.1.1.1,migration,5.0,1q-1.1.2.1.2.1.2.1.1.2,migration,5.0,True,0.0,0.9,Control
11690,1q-1.1.2.1.2.1.2.1.2.1,migration,5.0,1q-1.1.2.1.2.1.2.1.2.2,migration,5.0,True,0.0,0.9,Control
11691,1q-1.1.2.1.2.1.2.2.1,division,11.0,1q-1.1.2.1.2.1.2.2.2,division,15.0,True,4.0,0.9,Control
11692,1q-1.1.2.1.2.1.2.2.1.1,migration,7.0,1q-1.1.2.1.2.1.2.2.1.2,migration,7.0,True,0.0,0.9,Control
11693,1q-1.1.2.1.2.1.2.2.2.1,migration,3.0,1q-1.1.2.1.2.1.2.2.2.2,migration,3.0,True,0.0,0.9,Control
11694,1q-1.1.2.1.2.2.1,division,15.0,1q-1.1.2.1.2.2.2,division,16.0,True,1.0,0.9,Control
11695,1q-1.1.2.1.2.2.1.1,division,13.0,1q-1.1.2.1.2.2.1.2,division,16.0,True,3.0,0.9,Control
11696,1q-1.1.2.1.2.2.1.1.1,division,15.0,1q-1.1.2.1.2.2.1.1.2,division,12.0,True,3.0,0.9,Control
11697,1q-1.1.2.1.2.2.1.1.1.1,migration,3.0,1q-1.1.2.1.2.2.1.1.1.2,migration,3.0,True,0.0,0.9,Control
11698,1q-1.1.2.1.2.2.1.1.2.1,migration,6.0,1q-1.1.2.1.2.2.1.1.2.2,migration,6.0,True,0.0,0.9,Control
11699,1q-1.1.2.1.2.2.1.2.1,division,14.0,1q-1.1.2.1.2.2.1.2.2,division,16.0,True,2.0,0.9,Control
11700,1q-1.1.2.1.2.2.1.2.1.1,migration,1.0,1q-1.1.2.1.2.2.1.2.1.2,migration,1.0,True,0.0,0.9,Control
11701,1q-1.1.2.1.2.2.2.1,division,16.0,1q-1.1.2.1.2.2.2.2,division,16.0,True,0.0,0.9,Control
11702,1q-1.1.2.1.2.2.2.1.1,migration,15.0,1q-1.1.2.1.2.2.2.1.2,migration,15.0,True,0.0,0.9,Control
11703,1q-1.1.2.1.2.2.2.2.1,migration,15.0,1q-1.1.2.1.2.2.2.2.2,migration,15.0,True,0.0,0.9,Control
11704,1q-1.1.2.2.1,division,13.0,1q-1.1.2.2.2,division,15.0,True,2.0,0.9,Control
11705,1q-1.1.2.2.1.1,division,14.0,1q-1.1.2.2.1.2,division,15.0,True,1.0,0.9,Control
11706,1q-1.1.2.2.1.1.1,division,14.0,1q-1.1.2.2.1.1.2,division,16.0,True,2.0,0.9,Control
11707,1q-1.1.2.2.1.1.1.1,division,16.0,1q-1.1.2.2.1.1.1.2,division,12.0,True,4.0,0.9,Control
11708,1q-1.1.2.2.1.1.1.1.1,division,16.0,1q-1.1.2.2.1.1.1.1.2,division,17.0,True,1.0,0.9,Control
11709,1q-1.1.2.2.1.1.1.1.1.1,migration,5.0,1q-1.1.2.2.1.1.1.1.1.2,migration,5.0,True,0.0,0.9,Control
11710,1q-1.1.2.2.1.1.1.1.2.1,migration,4.0,1q-1.1.2.2.1.1.1.1.2.2,migration,4.0,True,0.0,0.9,Control
11711,1q-1.1.2.2.1.1.1.2.1,division,14.0,1q-1.1.2.2.1.1.1.2.2,division,12.0,True,2.0,0.9,Control
11712,1q-1.1.2.2.1.1.1.2.1.1,migration,11.0,1q-1.1.2.2.1.1.1.2.1.2,migration,11.0,True,0.0,0.9,Control
11713,1q-1.1.2.2.1.1.1.2.2.1,migration,13.0,1q-1.1.2.2.1.1.1.2.2.2,migration,13.0,True,0.0,0.9,Control
11714,1q-1.1.2.2.1.1.2.1,division,17.0,1q-1.1.2.2.1.1.2.2,division,17.0,True,0.0,0.9,Control
11715,1q-1.1.2.2.1.1.2.1.1,division,16.0,1q-1.1.2.2.1.1.2.1.2,division,17.0,True,1.0,0.9,Control
11716,1q-1.1.2.2.1.1.2.1.1.1,migration,2.0,1q-1.1.2.2.1.1.2.1.1.2,migration,2.0,True,0.0,0.9,Control
11717,1q-1.1.2.2.1.1.2.1.2.1,migration,1.0,1q-1.1.2.2.1.1.2.1.2.2,migration,1.0,True,0.0,0.9,Control
11718,1q-1.1.2.2.1.1.2.2.1,division,17.0,1q-1.1.2.2.1.1.2.2.2,division,18.0,True,1.0,0.9,Control
11719,1q-1.1.2.2.1.1.2.2.1.1,migration,1.0,1q-1.1.2.2.1.1.2.2.1.2,migration,1.0,True,0.0,0.9,Control
11720,1q-1.1.2.2.1.1.2.2.2.1,migration,0.0,1q-1.1.2.2.1.1.2.2.2.2,migration,0.0,True,0.0,0.9,Control
11721,1q-1.1.2.2.1.2.1,division,13.0,1q-1.1.2.2.1.2.2,division,15.0,True,2.0,0.9,Control
11722,1q-1.1.2.2.1.2.1.1,division,13.0,1q-1.1.2.2.1.2.1.2,division,13.0,True,0.0,0.9,Control
11723,1q-1.1.2.2.1.2.1.1.1,division,16.0,1q-1.1.2.2.1.2.1.1.2,division,12.0,True,4.0,0.9,Control
11724,1q-1.1.2.2.1.2.1.1.1.1,migration,8.0,1q-1.1.2.2.1.2.1.1.1.2,migration,8.0,True,0.0,0.9,Control
11725,1q-1.1.2.2.1.2.1.1.2.1,migration,12.0,1q-1.1.2.2.1.2.1.1.2.2,migration,12.0,True,0.0,0.9,Control
11726,1q-1.1.2.2.1.2.1.2.1,division,15.0,1q-1.1.2.2.1.2.1.2.2,division,15.0,True,0.0,0.9,Control
11727,1q-1.1.2.2.1.2.1.2.1.1,migration,9.0,1q-1.1.2.2.1.2.1.2.1.2,migration,9.0,True,0.0,0.9,Control
11728,1q-1.1.2.2.1.2.1.2.2.1,migration,9.0,1q-1.1.2.2.1.2.1.2.2.2,migration,9.0,True,0.0,0.9,Control
11729,1q-1.1.2.2.1.2.2.1,division,16.0,1q-1.1.2.2.1.2.2.2,division,14.0,True,2.0,0.9,Control
11730,1q-1.1.2.2.1.2.2.1.1,division,16.0,1q-1.1.2.2.1.2.2.1.2,division,16.0,True,0.0,0.9,Control
11731,1q-1.1.2.2.1.2.2.1.1.1,migration,3.0,1q-1.1.2.2.1.2.2.1.1.2,migration,3.0,True,0.0,0.9,Control
11732,1q-1.1.2.2.1.2.2.1.2.1,migration,3.0,1q-1.1.2.2.1.2.2.1.2.2,migration,3.0,True,0.0,0.9,Control
11733,1q-1.1.2.2.1.2.2.2.1,division,14.0,1q-1.1.2.2.1.2.2.2.2,division,16.0,True,2.0,0.9,Control
11734,1q-1.1.2.2.1.2.2.2.1.1,migration,7.0,1q-1.1.2.2.1.2.2.2.1.2,migration,7.0,True,0.0,0.9,Control
11735,1q-1.1.2.2.1.2.2.2.2.1,migration,5.0,1q-1.1.2.2.1.2.2.2.2.2,migration,5.0,True,0.0,0.9,Control
11736,1q-1.1.2.2.2.1,division,14.0,1q-1.1.2.2.2.2,division,15.0,True,1.0,0.9,Control
11737,1q-1.1.2.2.2.1.1,division,16.0,1q-1.1.2.2.2.1.2,division,15.0,True,1.0,0.9,Control
11738,1q-1.1.2.2.2.1.1.1,division,16.0,1q-1.1.2.2.2.1.1.2,division,17.0,True,1.0,0.9,Control
11739,1q-1.1.2.2.2.1.1.1.1,division,16.0,1q-1.1.2.2.2.1.1.1.2,division,15.0,True,1.0,0.9,Control
11740,1q-1.1.2.2.2.1.1.1.1.1,migration,1.0,1q-1.1.2.2.2.1.1.1.1.2,migration,1.0,True,0.0,0.9,Control
11741,1q-1.1.2.2.2.1.1.1.2.1,migration,2.0,1q-1.1.2.2.2.1.1.1.2.2,migration,2.0,True,0.0,0.9,Control
11742,1q-1.1.2.2.2.1.1.2.1,division,16.0,1q-1.1.2.2.2.1.1.2.2,division,17.0,True,1.0,0.9,Control
11743,1q-1.1.2.2.2.1.1.2.1.1,migration,0.0,1q-1.1.2.2.2.1.1.2.1.2,migration,0.0,True,0.0,0.9,Control
11744,1q-1.1.2.2.2.1.2.1,division,10.0,1q-1.1.2.2.2.1.2.2,division,17.0,True,7.0,0.9,Control
11745,1q-1.1.2.2.2.1.2.1.1,division,16.0,1q-1.1.2.2.2.1.2.1.2,division,16.0,True,0.0,0.9,Control
11746,1q-1.1.2.2.2.1.2.1.1.1,migration,8.0,1q-1.1.2.2.2.1.2.1.1.2,migration,8.0,True,0.0,0.9,Control
11747,1q-1.1.2.2.2.1.2.1.2.1,migration,8.0,1q-1.1.2.2.2.1.2.1.2.2,migration,8.0,True,0.0,0.9,Control
11748,1q-1.1.2.2.2.1.2.2.1,division,13.0,1q-1.1.2.2.2.1.2.2.2,division,17.0,True,4.0,0.9,Control
11749,1q-1.1.2.2.2.1.2.2.1.1,migration,4.0,1q-1.1.2.2.2.1.2.2.1.2,migration,4.0,True,0.0,0.9,Control
11750,1q-1.1.2.2.2.1.2.2.2.1,migration,0.0,1q-1.1.2.2.2.1.2.2.2.2,migration,0.0,True,0.0,0.9,Control
11751,1q-1.1.2.2.2.2.1,division,14.0,1q-1.1.2.2.2.2.2,division,16.0,True,2.0,0.9,Control
11752,1q-1.1.2.2.2.2.1.1,division,15.0,1q-1.1.2.2.2.2.1.2,division,16.0,True,1.0,0.9,Control
11753,1q-1.1.2.2.2.2.1.1.1,division,16.0,1q-1.1.2.2.2.2.1.1.2,division,15.0,True,1.0,0.9,Control
11754,1q-1.1.2.2.2.2.1.1.1.1,migration,3.0,1q-1.1.2.2.2.2.1.1.1.2,migration,3.0,True,0.0,0.9,Control
11755,1q-1.1.2.2.2.2.1.1.2.1,migration,4.0,1q-1.1.2.2.2.2.1.1.2.2,migration,4.0,True,0.0,0.9,Control
11756,1q-1.1.2.2.2.2.1.2.1,division,15.0,1q-1.1.2.2.2.2.1.2.2,division,15.0,True,0.0,0.9,Control
11757,1q-1.1.2.2.2.2.1.2.1.1,migration,3.0,1q-1.1.2.2.2.2.1.2.1.2,migration,3.0,True,0.0,0.9,Control
11758,1q-1.1.2.2.2.2.1.2.2.1,migration,3.0,1q-1.1.2.2.2.2.1.2.2.2,migration,3.0,True,0.0,0.9,Control
11759,1q-1.1.2.2.2.2.2.1,division,15.0,1q-1.1.2.2.2.2.2.2,division,17.0,True,2.0,0.9,Control
11760,1q-1.1.2.2.2.2.2.1.1,division,15.0,1q-1.1.2.2.2.2.2.1.2,division,15.0,True,0.0,0.9,Control
11761,1q-1.1.2.2.2.2.2.1.1.1,migration,2.0,1q-1.1.2.2.2.2.2.1.1.2,migration,2.0,True,0.0,0.9,Control
11762,1q-1.1.2.2.2.2.2.1.2.1,migration,2.0,1q-1.1.2.2.2.2.2.1.2.2,migration,2.0,True,0.0,0.9,Control
11763,1q-1.1.2.2.2.2.2.2.1,division,16.0,1q-1.1.2.2.2.2.2.2.2,migration,16.0,False,0.0,0.9,Control
11764,1q-1.2.1,division,16.0,1q-1.2.2,division,15.0,True,1.0,0.9,Control
11765,1q-1.2.1.1,division,15.0,1q-1.2.1.2,division,13.0,True,2.0,0.9,Control
11766,1q-1.2.1.1.1,division,14.0,1q-1.2.1.1.2,division,15.0,True,1.0,0.9,Control
11767,1q-1.2.1.1.1.1,division,15.0,1q-1.2.1.1.1.2,division,15.0,True,0.0,0.9,Control
11768,1q-1.2.1.1.1.1.1,division,13.0,1q-1.2.1.1.1.1.2,division,16.0,True,3.0,0.9,Control
11769,1q-1.2.1.1.1.1.1.1,division,13.0,1q-1.2.1.1.1.1.1.2,division,13.0,True,0.0,0.9,Control
11770,1q-1.2.1.1.1.1.1.1.1,division,16.0,1q-1.2.1.1.1.1.1.1.2,division,16.0,True,0.0,0.9,Control
11771,1q-1.2.1.1.1.1.1.1.1.1,migration,3.0,1q-1.2.1.1.1.1.1.1.1.2,migration,3.0,True,0.0,0.9,Control
11772,1q-1.2.1.1.1.1.1.1.2.1,migration,3.0,1q-1.2.1.1.1.1.1.1.2.2,migration,3.0,True,0.0,0.9,Control
11773,1q-1.2.1.1.1.1.1.2.1,division,15.0,1q-1.2.1.1.1.1.1.2.2,division,15.0,True,0.0,0.9,Control
11774,1q-1.2.1.1.1.1.1.2.1.1,migration,4.0,1q-1.2.1.1.1.1.1.2.1.2,migration,4.0,True,0.0,0.9,Control
11775,1q-1.2.1.1.1.1.1.2.2.1,migration,4.0,1q-1.2.1.1.1.1.1.2.2.2,migration,4.0,True,0.0,0.9,Control
11776,1q-1.2.1.1.1.1.2.1,division,16.0,1q-1.2.1.1.1.1.2.2,division,12.0,True,4.0,0.9,Control
11777,1q-1.2.1.1.1.1.2.1.1,migration,14.0,1q-1.2.1.1.1.1.2.1.2,migration,14.0,True,0.0,0.9,Control
11778,1q-1.2.1.1.1.1.2.2.1,division,16.0,1q-1.2.1.1.1.1.2.2.2,division,14.0,True,2.0,0.9,Control
11779,1q-1.2.1.1.1.1.2.2.1.1,migration,1.0,1q-1.2.1.1.1.1.2.2.1.2,migration,1.0,True,0.0,0.9,Control
11780,1q-1.2.1.1.1.1.2.2.2.1,migration,3.0,1q-1.2.1.1.1.1.2.2.2.2,migration,3.0,True,0.0,0.9,Control
11781,1q-1.2.1.1.1.2.1,division,13.0,1q-1.2.1.1.1.2.2,division,15.0,True,2.0,0.9,Control
11782,1q-1.2.1.1.1.2.1.1,division,15.0,1q-1.2.1.1.1.2.1.2,division,14.0,True,1.0,0.9,Control
11783,1q-1.2.1.1.1.2.1.1.1,division,13.0,1q-1.2.1.1.1.2.1.1.2,division,15.0,True,2.0,0.9,Control
11784,1q-1.2.1.1.1.2.1.1.1.1,migration,4.0,1q-1.2.1.1.1.2.1.1.1.2,migration,4.0,True,0.0,0.9,Control
11785,1q-1.2.1.1.1.2.1.1.2.1,migration,2.0,1q-1.2.1.1.1.2.1.1.2.2,migration,2.0,True,0.0,0.9,Control
11786,1q-1.2.1.1.1.2.1.2.1,division,13.0,1q-1.2.1.1.1.2.1.2.2,division,16.0,True,3.0,0.9,Control
11787,1q-1.2.1.1.1.2.1.2.1.1,migration,5.0,1q-1.2.1.1.1.2.1.2.1.2,migration,5.0,True,0.0,0.9,Control
11788,1q-1.2.1.1.1.2.1.2.2.1,migration,2.0,1q-1.2.1.1.1.2.1.2.2.2,migration,2.0,True,0.0,0.9,Control
11789,1q-1.2.1.1.1.2.2.1,division,15.0,1q-1.2.1.1.1.2.2.2,division,15.0,True,0.0,0.9,Control
11790,1q-1.2.1.1.1.2.2.1.1,division,16.0,1q-1.2.1.1.1.2.2.1.2,division,13.0,True,3.0,0.9,Control
11791,1q-1.2.1.1.1.2.2.1.2.1,migration,2.0,1q-1.2.1.1.1.2.2.1.2.2,migration,2.0,True,0.0,0.9,Control
11792,1q-1.2.1.1.1.2.2.2.1,division,15.0,1q-1.2.1.1.1.2.2.2.2,migration,16.0,False,1.0,0.9,Control
11793,1q-1.2.1.1.1.2.2.2.1.1,migration,0.0,1q-1.2.1.1.1.2.2.2.1.2,migration,0.0,True,0.0,0.9,Control
11794,1q-1.2.1.1.2.1,division,15.0,1q-1.2.1.1.2.2,division,17.0,True,2.0,0.9,Control
11795,1q-1.2.1.1.2.1.1,division,14.0,1q-1.2.1.1.2.1.2,division,14.0,True,0.0,0.9,Control
11796,1q-1.2.1.1.2.1.1.1,division,16.0,1q-1.2.1.1.2.1.1.2,division,16.0,True,0.0,0.9,Control
11797,1q-1.2.1.1.2.1.1.1.1,division,15.0,1q-1.2.1.1.2.1.1.1.2,division,15.0,True,0.0,0.9,Control
11798,1q-1.2.1.1.2.1.1.2.1,migration,15.0,1q-1.2.1.1.2.1.1.2.2,migration,15.0,True,0.0,0.9,Control
11799,1q-1.2.1.1.2.1.2.1,division,16.0,1q-1.2.1.1.2.1.2.2,division,15.0,True,1.0,0.9,Control
11800,1q-1.2.1.1.2.1.2.1.1,division,15.0,1q-1.2.1.1.2.1.2.1.2,migration,15.0,False,0.0,0.9,Control
11801,1q-1.2.1.1.2.1.2.2.1,division,16.0,1q-1.2.1.1.2.1.2.2.2,division,15.0,True,1.0,0.9,Control
11802,1q-1.2.1.1.2.1.2.2.2.1,migration,0.0,1q-1.2.1.1.2.1.2.2.2.2,migration,0.0,True,0.0,0.9,Control
11803,1q-1.2.1.1.2.2.1,division,17.0,1q-1.2.1.1.2.2.2,division,16.0,True,1.0,0.9,Control
11804,1q-1.2.1.1.2.2.1.1,division,17.0,1q-1.2.1.1.2.2.1.2,division,17.0,True,0.0,0.9,Control
11805,1q-1.2.1.1.2.2.1.1.1,migration,9.0,1q-1.2.1.1.2.2.1.1.2,migration,9.0,True,0.0,0.9,Control
11806,1q-1.2.1.1.2.2.1.2.1,migration,9.0,1q-1.2.1.1.2.2.1.2.2,migration,9.0,True,0.0,0.9,Control
11807,1q-1.2.1.1.2.2.2.1,division,17.0,1q-1.2.1.1.2.2.2.2,division,16.0,True,1.0,0.9,Control
11808,1q-1.2.1.1.2.2.2.1.1,migration,10.0,1q-1.2.1.1.2.2.2.1.2,migration,10.0,True,0.0,0.9,Control
11809,1q-1.2.1.1.2.2.2.2.1,migration,11.0,1q-1.2.1.1.2.2.2.2.2,migration,11.0,True,0.0,0.9,Control
11810,1q-1.2.1.2.1,division,13.0,1q-1.2.1.2.2,division,14.0,True,1.0,0.9,Control
11811,1q-1.2.1.2.1.1,division,15.0,1q-1.2.1.2.1.2,division,17.0,True,2.0,0.9,Control
11812,1q-1.2.1.2.1.1.1,division,16.0,1q-1.2.1.2.1.1.2,division,14.0,True,2.0,0.9,Control
11813,1q-1.2.1.2.1.1.1.1,division,16.0,1q-1.2.1.2.1.1.1.2,division,15.0,True,1.0,0.9,Control
11814,1q-1.2.1.2.1.1.1.1.1,division,16.0,1q-1.2.1.2.1.1.1.1.2,division,15.0,True,1.0,0.9,Control
11815,1q-1.2.1.2.1.1.1.1.1.1,migration,0.0,1q-1.2.1.2.1.1.1.1.1.2,migration,0.0,True,0.0,0.9,Control
11816,1q-1.2.1.2.1.1.1.1.2.1,migration,1.0,1q-1.2.1.2.1.1.1.1.2.2,migration,1.0,True,0.0,0.9,Control
11817,1q-1.2.1.2.1.1.1.2.1,division,16.0,1q-1.2.1.2.1.1.1.2.2,division,17.0,True,1.0,0.9,Control
11818,1q-1.2.1.2.1.1.1.2.1.1,migration,1.0,1q-1.2.1.2.1.1.1.2.1.2,migration,1.0,True,0.0,0.9,Control
11819,1q-1.2.1.2.1.1.1.2.2.1,migration,0.0,1q-1.2.1.2.1.1.1.2.2.2,migration,0.0,True,0.0,0.9,Control
11820,1q-1.2.1.2.1.1.2.1,division,15.0,1q-1.2.1.2.1.1.2.2,division,15.0,True,0.0,0.9,Control
11821,1q-1.2.1.2.1.1.2.1.1,division,13.0,1q-1.2.1.2.1.1.2.1.2,division,17.0,True,4.0,0.9,Control
11822,1q-1.2.1.2.1.1.2.1.1.1,migration,6.0,1q-1.2.1.2.1.1.2.1.1.2,migration,6.0,True,0.0,0.9,Control
11823,1q-1.2.1.2.1.1.2.1.2.1,migration,2.0,1q-1.2.1.2.1.1.2.1.2.2,migration,2.0,True,0.0,0.9,Control
11824,1q-1.2.1.2.1.1.2.2.1,division,13.0,1q-1.2.1.2.1.1.2.2.2,division,13.0,True,0.0,0.9,Control
11825,1q-1.2.1.2.1.1.2.2.1.1,migration,6.0,1q-1.2.1.2.1.1.2.2.1.2,migration,6.0,True,0.0,0.9,Control
11826,1q-1.2.1.2.1.1.2.2.2.1,migration,6.0,1q-1.2.1.2.1.1.2.2.2.2,migration,6.0,True,0.0,0.9,Control
11827,1q-1.2.1.2.1.2.1,division,18.0,1q-1.2.1.2.1.2.2,division,16.0,True,2.0,0.9,Control
11828,1q-1.2.1.2.1.2.1.1,division,18.0,1q-1.2.1.2.1.2.1.2,division,17.0,True,1.0,0.9,Control
11829,1q-1.2.1.2.1.2.1.1.1,migration,11.0,1q-1.2.1.2.1.2.1.1.2,migration,11.0,True,0.0,0.9,Control
11830,1q-1.2.1.2.1.2.1.2.1,migration,12.0,1q-1.2.1.2.1.2.1.2.2,migration,12.0,True,0.0,0.9,Control
11831,1q-1.2.1.2.1.2.2.1,division,17.0,1q-1.2.1.2.1.2.2.2,division,17.0,True,0.0,0.9,Control
11832,1q-1.2.1.2.1.2.2.1.1,migration,14.0,1q-1.2.1.2.1.2.2.1.2,migration,14.0,True,0.0,0.9,Control
11833,1q-1.2.1.2.1.2.2.2.1,migration,14.0,1q-1.2.1.2.1.2.2.2.2,migration,14.0,True,0.0,0.9,Control
11834,1q-1.2.1.2.2.1,division,15.0,1q-1.2.1.2.2.2,division,15.0,True,0.0,0.9,Control
11835,1q-1.2.1.2.2.1.1,division,14.0,1q-1.2.1.2.2.1.2,division,13.0,True,1.0,0.9,Control
11836,1q-1.2.1.2.2.1.1.1,division,15.0,1q-1.2.1.2.2.1.1.2,division,15.0,True,0.0,0.9,Control
11837,1q-1.2.1.2.2.1.1.1.1,division,16.0,1q-1.2.1.2.2.1.1.1.2,division,14.0,True,2.0,0.9,Control
11838,1q-1.2.1.2.2.1.1.1.1.1,migration,2.0,1q-1.2.1.2.2.1.1.1.1.2,migration,2.0,True,0.0,0.9,Control
11839,1q-1.2.1.2.2.1.1.1.2.1,migration,4.0,1q-1.2.1.2.2.1.1.1.2.2,migration,4.0,True,0.0,0.9,Control
11840,1q-1.2.1.2.2.1.1.2.1,division,14.0,1q-1.2.1.2.2.1.1.2.2,division,16.0,True,2.0,0.9,Control
11841,1q-1.2.1.2.2.1.1.2.1.1,migration,4.0,1q-1.2.1.2.2.1.1.2.1.2,migration,4.0,True,0.0,0.9,Control
11842,1q-1.2.1.2.2.1.1.2.2.1,migration,2.0,1q-1.2.1.2.2.1.1.2.2.2,migration,2.0,True,0.0,0.9,Control
11843,1q-1.2.1.2.2.1.2.1,division,15.0,1q-1.2.1.2.2.1.2.2,division,15.0,True,0.0,0.9,Control
11844,1q-1.2.1.2.2.1.2.1.1,division,16.0,1q-1.2.1.2.2.1.2.1.2,division,15.0,True,1.0,0.9,Control
11845,1q-1.2.1.2.2.1.2.1.1.1,migration,3.0,1q-1.2.1.2.2.1.2.1.1.2,migration,3.0,True,0.0,0.9,Control
11846,1q-1.2.1.2.2.1.2.1.2.1,migration,4.0,1q-1.2.1.2.2.1.2.1.2.2,migration,4.0,True,0.0,0.9,Control
11847,1q-1.2.1.2.2.1.2.2.1,division,15.0,1q-1.2.1.2.2.1.2.2.2,division,15.0,True,0.0,0.9,Control
11848,1q-1.2.1.2.2.1.2.2.1.1,migration,4.0,1q-1.2.1.2.2.1.2.2.1.2,migration,4.0,True,0.0,0.9,Control
11849,1q-1.2.1.2.2.1.2.2.2.1,migration,4.0,1q-1.2.1.2.2.1.2.2.2.2,migration,4.0,True,0.0,0.9,Control
11850,1q-1.2.1.2.2.2.1,division,15.0,1q-1.2.1.2.2.2.2,division,14.0,True,1.0,0.9,Control
11851,1q-1.2.1.2.2.2.1.1,division,16.0,1q-1.2.1.2.2.2.1.2,division,17.0,True,1.0,0.9,Control
11852,1q-1.2.1.2.2.2.1.1.1,division,17.0,1q-1.2.1.2.2.2.1.1.2,division,17.0,True,0.0,0.9,Control
11853,1q-1.2.1.2.2.2.1.2.1,division,16.0,1q-1.2.1.2.2.2.1.2.2,migration,16.0,False,0.0,0.9,Control
11854,1q-1.2.1.2.2.2.2.1,division,15.0,1q-1.2.1.2.2.2.2.2,division,16.0,True,1.0,0.9,Control
11855,1q-1.2.1.2.2.2.2.1.1,division,14.0,1q-1.2.1.2.2.2.2.1.2,division,15.0,True,1.0,0.9,Control
11856,1q-1.2.1.2.2.2.2.1.1.1,migration,4.0,1q-1.2.1.2.2.2.2.1.1.2,migration,4.0,True,0.0,0.9,Control
11857,1q-1.2.1.2.2.2.2.1.2.1,migration,3.0,1q-1.2.1.2.2.2.2.1.2.2,migration,3.0,True,0.0,0.9,Control
11858,1q-1.2.1.2.2.2.2.2.1,division,16.0,1q-1.2.1.2.2.2.2.2.2,division,14.0,True,2.0,0.9,Control
11859,1q-1.2.1.2.2.2.2.2.1.1,migration,1.0,1q-1.2.1.2.2.2.2.2.1.2,migration,1.0,True,0.0,0.9,Control
11860,1q-1.2.1.2.2.2.2.2.2.1,migration,3.0,1q-1.2.1.2.2.2.2.2.2.2,migration,3.0,True,0.0,0.9,Control
11861,1q-1.2.2.1,division,16.0,1q-1.2.2.2,division,15.0,True,1.0,0.9,Control
11862,1q-1.2.2.1.1,division,16.0,1q-1.2.2.1.2,division,16.0,True,0.0,0.9,Control
11863,1q-1.2.2.1.1.1,division,16.0,1q-1.2.2.1.1.2,division,16.0,True,0.0,0.9,Control
11864,1q-1.2.2.1.1.1.1,division,17.0,1q-1.2.2.1.1.1.2,division,17.0,True,0.0,0.9,Control
11865,1q-1.2.2.1.1.1.1.1,division,17.0,1q-1.2.2.1.1.1.1.2,division,16.0,True,1.0,0.9,Control
11866,1q-1.2.2.1.1.1.1.1.1,migration,9.0,1q-1.2.2.1.1.1.1.1.2,migration,9.0,True,0.0,0.9,Control
11867,1q-1.2.2.1.1.1.1.2.1,migration,10.0,1q-1.2.2.1.1.1.1.2.2,migration,10.0,True,0.0,0.9,Control
11868,1q-1.2.2.1.1.1.2.1,division,17.0,1q-1.2.2.1.1.1.2.2,division,16.0,True,1.0,0.9,Control
11869,1q-1.2.2.1.1.1.2.1.1,migration,9.0,1q-1.2.2.1.1.1.2.1.2,migration,9.0,True,0.0,0.9,Control
11870,1q-1.2.2.1.1.1.2.2.1,migration,10.0,1q-1.2.2.1.1.1.2.2.2,migration,10.0,True,0.0,0.9,Control
11871,1q-1.2.2.1.1.2.1,division,16.0,1q-1.2.2.1.1.2.2,division,16.0,True,0.0,0.9,Control
11872,1q-1.2.2.1.1.2.1.1,division,17.0,1q-1.2.2.1.1.2.1.2,division,14.0,True,3.0,0.9,Control
11873,1q-1.2.2.1.1.2.1.1.1,migration,10.0,1q-1.2.2.1.1.2.1.1.2,migration,10.0,True,0.0,0.9,Control
11874,1q-1.2.2.1.1.2.1.2.1,migration,13.0,1q-1.2.2.1.1.2.1.2.2,migration,13.0,True,0.0,0.9,Control
11875,1q-1.2.2.1.1.2.2.1,division,15.0,1q-1.2.2.1.1.2.2.2,division,16.0,True,1.0,0.9,Control
